,name,occurances,color,ppg
3110,Simpsons Medium Crystal (UK),1,40.0,33.929518462535086
3111,D-90 Candi Sugar,1,90.0,31.93366443532714
3112,Smoked Malt (Bestmalz),1,3.0,36.923299503347
3113,Munich - 60L (US)3,1,60.0,32.931591448931115
3114,Madhava Agave Nectar,1,1.0,34.92744547613906
3115,Black Patent (UK) or Carafa Special III or Midnight Wheat,1,525.0,26.944029367307273
3116,canned cherries,1,20.0,32.931591448931115
3117,Sugar from blackberries (Secondary),1,,45.90464262578276
3118,Viking Wheat (FI),1,2.0,35.92537248974303
3119,Peach syrup,1,8.0,37.92122651695098
3120,GoldSwaen Brown Supreme,1,110.0,33.929518462535086
3121,Best Red X Malt,1,12.0,33.929518462535086
3122,Belgian Candi Syrup - Rose,1,20.0,31.93366443532714
3123,W Cologne,1,1.0,36.923299503347
3124,Yellow Dog,1,5.0,33.929518462535086
3125,Valley Honey Malt,1,10.0,37.92122651695098
3126,Weyermann Pale Wheat (GER),1,2.0,35.92537248974303
3127,Mรถrkt Muscovadorรถrsocker,1,80.0,35.92537248974303
3128,Malte Defumado (DE),1,3.0,36.923299503347
3129,Trax Apple Cider,1,9.0,45.90464262578276
3130, Rice Hulls,1,,0.0
3131,Corn Grist,1,,39.91708054415893
3132,Weyermann Crystal Rye,1,90.0,32.931591448931115
3133,Hugh Baird Brown Malt (UK),1,70.0,31.93366443532714
3134,Patagonia 35L,1,35.0,33.929518462535086
3135,Cooked Rolled Oats,1,2.0,32.931591448931115
3136,Crisp Crystal malt 150,1,65.0,33.929518462535086
3137,"Sweet Potato, shredded",1,2.0,0.9979270136039732
3138,"Honey, Alfalfa",1,8.0,34.92744547613906
3139,belgian,1,2.0,36.923299503347
3140,Mangrove Jack's Mexican Lager kit,1,4.0,35.92537248974303
3141,toasted wheat,1,10.0,0.9979270136039732
3142,Tart Cherry Candi Syrup,1,1.0,31.93366443532714
3143,Dulce De Leche,1,10.0,34.92744547613906
3144,Munic II,1,10.0,35.92537248974303
3145,Octoberfest Vienna Lager - Old,1,13.0,19.958540272079464
3146,Chcolate Spelt,1,200.0,32.931591448931115
3147,Mesquite Chaff,1,10.0,36.923299503347
3148,Black Barley unmalted ,1,500.0,0.0
3149,Golden Pale,1,1.0,36.923299503347
3150,half MO extra L / half pils,1,3.0,37.92122651695098
3151,Roasted Carrots,1,,3.9917080544158927
3152,Smoked Malt [Cherry] (DE),1,3.0,36.923299503347
3153,Lager (CA),1,1.0,37.92122651695098
3154,crab apple puree,1,5.0,11.97512416324768
3155,Crystal 80 ,1,120.0,31.93366443532714
3156,Briess CaraBrown (US),1,55.0,33.929518462535086
3157,Lamonta,1,3.0,36.923299503347
3158,Munich 30L,1,30.0,34.92744547613906
3159,CRISP CRYSTAL MALT 100,1,40.0,33.929518462535086
3160,Belgian Candi Sugar - Clear/Blond (Post Krausen),1,8.0,37.92122651695098
3161,Malteries Franco-Belges (MFB)  Kiln Coffee,1,170.0,33.929518462535086
3162,32 oz. Pomegranate Juice,1,,45.90464262578276
3163,Roasted Barley Gladfield,1,550.0,28.939883394515224
3164,Dextrine Malt (Simposns),1,1.0,32.931591448931115
3165,Ginger-infused brown sugar,1,2.0,45.90464262578276
3166,Wheat Starch/Flour,1,2.0,32.931591448931115
3167,Swaen - Pils Malt,1,2.0,35.92537248974303
3168,BlackSwaen©Honey Biscuit,1,26.0,34.92744547613906
3169,US Rice Hulls,1,,0.0
3170,Puffed Jasmine Rice,1,,39.91708054415893
3171,Hominy (1:1 White:Golden),1,,14.968905204059599
3172,Manuka Smoked Malt (NZ),1,3.0,36.923299503347
3173,Valley Coffee Malt,1,110.0,35.92537248974303
3174,Best Dark Crystal,1,120.0,32.931591448931115
3175,CaraPale (DE),1,1.0,34.92744547613906
3176,"Roasted Barley - [Burnt, Coffee, Grainy, Nutty, Roasted]",1,450.0,27.941956380911254
3177,Shepards Delight ,1,300.0,41.912934571366876
3178,FawcettDark Crystal 103L (UK),1,103.0,32.931591448931115
3179,Swaen Ale Malt,1,3.0,35.92537248974303
3180,Belgian Clear candy sugar,1,,44.906715612178786
3181,SHEPHERDS DELIGHT MALT ,1,94.0,29.937810408119198
3182,Dbl roast crystal 110L (US),1,110.0,32.931591448931115
3183,Diastic,1,1.0,37.92122651695098
3184,Caramel Malt 77L,1,77.0,32.931591448931115
3185,Clear Candi Sugar,1,,35.92537248974303
3186,Honey (Meadowfoam),1,2.0,41.912934571366876
3187,Chateau Melano,1,40.0,36.923299503347
3188,cara munich 60L,1,60.0,32.931591448931115
3189,Sucrose (Table Sugar) [Added 30min before flameout],1,,45.90464262578276
3190,Honey - add at 10 min,1,2.0,41.912934571366876
3191,Briess Organic Roasted Barley (US),1,300.0,32.931591448931115
3192,Briess Pale Malt (2-Row),1,3.0,33.929518462535086
3193,CARALIGHT Avangard,1,8.0,32.931591448931115
3194,Briess Special Roast,1,50.0,0.0
3195,GoldSwaen Red,1,20.0,29.937810408119198
3196,Pilsmout,1,3.0,34.92744547613906
3197,Rye (Malted or Flaked),1,3.0,37.92122651695098
3198,Dakota,1,4.0,29.937810408119198
3199,"Muscovado Sugar, Light",1,8.0,45.90464262578276
3200,Candi Syrup - D90,1,90.0,31.93366443532714
3201,Floor-Malted Bohemian Pilsner (DE),1,4.0,37.92122651695098
3202,Pale Ale (DE) - peat smoked,1,6.0,38.91915353055495
3203,Carapils Copper Malt,1,30.0,31.93366443532714
3204,Flaked Oats  33  2L,1,2.0,32.931591448931115
3205,Sucrose (Table Sugar) from paw paw,1,,45.90464262578276
3206,Simpsons CaraMalt,1,30.0,35.92537248974303
3207,Homemade 270F Syrup,1,60.0,35.92537248974303
3208,Mecca Grade Opal 44,1,40.0,34.92744547613906
3209,Redskins (sugar),1,,45.90464262578276
3210,Viking Malt Dark Ale,1,14.0,34.92744547613906
3211,Wheat Malt US,1,2.0,36.923299503347
3212,Viking Malt Pale ale EBC 5,1,5.0,36.923299503347
3213,North-West High Colour,1,3.0,36.923299503347
3214,Biscuit homemade - plzensky 177Â°C @ 30min,1,23.0,34.92744547613906
3215,Muscat Concentrate,1,10.0,45.90464262578276
3216,Flaked Unmalted Barley,1,2.0,31.93366443532714
3217,dried lilly bulb,1,1.0,1.9958540272079464
3218,Aroma 150 Dingemans,1,60.0,33.929518462535086
3219,Weyermann CaraMunich II (DE),1,46.0,33.929518462535086
3220,Karmelowy Viking Malt,1,305.0,67.85903692507017
3221,Flaked mystery,1,2.0,31.93366443532714
3222,Optic pale malt,1,4.0,36.923299503347
3223,Carafa type 2 - 1150EBC,1,430.0,29.937810408119198
3224,Erie Canal Pale,1,2.0,36.923299503347
3225,SweetGourmet Dad's Wrapped Root Beer Barrels,1,30.0,45.90464262578276
3226,Caramel/Crystal Light - Gladfield (NZ),1,20.0,34.92744547613906
3227,Wheat Malted,1,2.0,36.923299503347
3228,Pale Crystal 75L (US),1,75.0,32.931591448931115
3229,CaraMunich II Weyermann,1,46.0,33.929518462535086
3230,Záhlinice karamelový,1,88.0,34.92744547613906
3231,Froot Loops,1,2.0,29.937810408119198
3232,BEST Chit,1,2.0,31.93366443532714
3233,Crisp Black Patent Malt,1,550.0,33.929518462535086
3234,Corn Masa,1,1.0,4.989635068019866
3235,Pinot Blanc Must,1,1.0,41.912934571366876
3236,Victory (US)0.5,1,28.0,33.929518462535086
3237,Bairds M Crystal,1,75.0,32.931591448931115
3238,Extra Special Roast ,1,130.0,26.944029367307273
3239,PÅ¡enica (zagradec),1,1.0,37.92122651695098
3240,Maple Syrup  (honeycomb),1,35.0,29.937810408119198
3241,Soft Candi Sugar Brown,1,60.0,36.923299503347
3242,sweet potato puree,1,5.0,10.977197149643704
3243,Belgian Candi Syrup: Blonde,1,1.0,31.93366443532714
3244,Peated malt,1,3.0,36.923299503347
3245,Riverbend Pale Malt (NC),1,2.0,36.923299503347
3246,"Smoked Malt, Cherry Wood",1,5.0,19.958540272079464
3247,"Honey, Meadowfoam",1,1.0,34.92744547613906
3248,Rauch Smoked Malt (DE),1,3.0,36.923299503347
3249,"Smoked Malt (Cherrywood, US)",1,5.0,33.929518462535086
3250,Redskins Lollies,1,10.0,41.912934571366876
3251,"Apples (peeled, diced)",1,,29.937810408119198
3252,Apricot jam,1,10.0,32.931591448931115
3253,Seasonal Eng. Strong Ale,1,21.0,33.929518462535086
3254,Gladfield American Ale Malt (NZ),1,5.0,33.929518462535086
3255,Malted White Wheat,1,2.0,39.91708054415893
3256,Jack Daniels Barrel Smoked Malt,1,6.0,36.923299503347
3257,"Peterson ""Heavy Base"" (US)",1,3.0,35.92537248974303
3258,Malted Buckwheat 30L,1,30.0,6.9854890952278135
3259,Peach Mango Cider,1,1.0,249.4817534009933
3260,bread,1,6.0,2.99378104081192
3261,Aveia em Flocos,1,2.0,32.931591448931115
3262,Red-x,1,12.0,35.92537248974303
3263,Special Roast (US) 50L,1,50.0,32.931591448931115
3264,Caramel250 (RUS),1,94.0,33.929518462535086
3265,d-90,1,90.0,31.93366443532714
3266,Special X ,1,115.0,33.929518462535086
3267,CMC- 2row,1,2.0,36.923299503347
3268,Hmml,1,300.0,36.923299503347
3269,CarafaÂ® TYPE I,1,337.0,29.937810408119198
3270,Caraamber (Weyermann),1,36.0,36.923299503347
3271,Crisp Crystal Light 45L,1,45.0,0.0
3272,Candi Syrup 180,1,180.0,31.93366443532714
3273,Brown Malt (Home Roasted Pilsner),1,50.0,31.93366443532714
3274,Cane Sugar ,1,,45.90464262578276
3275,Black Locust Honey ,1,2.0,41.912934571366876
3276,Gladfield Pale Crystal,1,27.0,34.92744547613906
3277,Wheat Malt (Gambrinus),1,2.0,38.91915353055495
3278,Valley Malt Rye MAlt,1,3.0,28.939883394515224
3279,Cherry Puree,1,5.0,34.92744547613906
3280,Mr. B Whispering Wheat Weizenbier,1,5.0,35.92537248974303
3281,Wunderpilz,1,12.0,29.937810408119198
3282,Briess Cherry Smoked Malt,1,5.0,36.923299503347
3283,*Cara 20 (Castle Malting),1,20.0,35.92537248974303
3284,Malterie Sucre d'orge (malt de plancher),1,1.0,36.923299503347
3285,White Wheat  (NYCraft),1,2.0,38.91915353055495
3286,Melanoiden,1,22.0,34.92744547613906
3287,Thomas Coopers Brew A IPA,1,34.0,47.90049665299072
3288,Patagonia C-190,1,190.0,32.931591448931115
3289,debittered Black Malt (UK),1,500.0,27.941956380911254
3290,Mr Beer Vienna Oktoberfest HME,1,10.0,36.923299503347
3291,puffed wild rice,1,2.0,39.91708054415893
3292,Patagonia Caramel Malt,1,70.0,32.931591448931115
3293,Crystal Malt -extra dark,1,120.0,32.931591448931115
3294,Stout Malt (UK),1,1.0,37.92122651695098
3295,Teddy Grahams,1,6.0,11.97512416324768
3296,Pszeniczny 3-5 EBC Weyermann,1,4.0,34.92744547613906
3297,Popped Corn,1,,39.91708054415893
3298,Kiln Amber (BE),1,27.0,31.93366443532714
3299,crystal millet,1,10.0,19.958540272079464
3300,Lyle's Black Treacle Molasses ,1,80.0,35.92537248974303
3301,Grozdje,1,15.0,44.906715612178786
3302,Ca,1,10.0,34.92744547613906
3303,Traditional Ale Malt (Joe White),1,5.0,37.92122651695098
3304,Belgian Special aromatic,1,40.0,32.931591448931115
3305,black currant,1,100.0,4.989635068019866
3306,"Rolled Oats, toasted (Local - Oak Manor)",1,3.0,32.931591448931115
3307,Crystal Malt 150 EBC,1,75.0,33.929518462535086
3308,Maillard Malts Sorghum,1,4.0,36.923299503347
3309,Franco Belg Kiln Coffee Malt,1,150.0,35.92537248974303
3310,Castle Biscuit Malt,1,23.0,34.92744547613906
3311,Northern Brewer Nocturnal Grain Blend,1,270.0,35.92537248974303
3312,Gambrinus Pale,1,1.0,36.923299503347
3313,Delsea Honeycrisp Apple Juice,1,10.0,46.90256963938674
3314,MaltEurop American Ale Malt,1,2.0,35.92537248974303
3315,OiO Canadian 2-row,1,2.0,35.92537248974303
3316,Buckwheat Flour,1,10.0,19.958540272079464
3317,Best Malz Red-X,1,17.0,35.92537248974303
3318,Coriander,1,1.0,0.0
3319,Belgian Soft Blond Candi Sugar,1,,41.912934571366876
3320,Cherrywood smoked malt,1,5.0,36.923299503347
3321,Crisp Extra Pale Malt,1,2.0,37.92122651695098
3322,Carastan (UK),1,34.0,34.92744547613906
3323,Delsea Farms Granny Smith Juice,1,10.0,46.90256963938674
3324,Pale Malt (2 Row) US,1,3.0,35.92537248974303
3325,Rye Malt (Homemade),1,3.0,28.939883394515224
3326,Crystal (UK),1,45.0,33.929518462535086
3327,Weyermann Carafa Special III,1,530.0,21.954394299287408
3328,Rolled Oat,1,2.0,32.931591448931115
3329,ekstra dark caramel malt 60,1,60.0,33.929518462535086
3330,Blackswaen Barley Malt,1,375.0,27.941956380911254
3331,Kosher salt (Non-iodized),1,,4.989635068019866
3332,Munton Dark Crystal,1,200.0,32.931591448931115
3333,Melanoidin Hell (DE),1,19.0,36.923299503347
3334,Castle Cara Ruby,1,50.0,34.92744547613906
3335,english pale,1,2.0,35.92537248974303
3336,Crystal 12L (UK),1,12.0,33.929518462535086
3337,Special B/extra dark crystal,1,115.0,33.929518462535086
3338,Great Western Pale Malt (US),1,3.0,36.923299503347
3339,Gold pils vienna,1,3.0,37.92122651695098
3340,Steel cut oats,1,3.0,32.931591448931115
3341,Belgian Ale Malt,1,4.0,31.93366443532714
3342,Molasses (or Lyon's Golden Syrup),1,80.0,35.92537248974303
3343,Dark Roasted Crystal Malt (Homemade),1,190.0,32.931591448931115
3344,Cara Blond 20,1,8.0,33.929518462535086
3345,Roasted Wheat (DE),1,400.0,28.939883394515224
3346,Premium Pilsner,1,10.0,36.923299503347
3347,Trader Joe's McIntosh Apple Juice,1,4.0,43.908788598574816
3348,Crystal 70 ,1,45.0,33.929518462535086
3349,Halcyon (UK) ,1,2.0,35.92537248974303
3350,Cara 5,1,5.0,33.929518462535086
3351,Sugar from blueberry / pomegranate frozen concentrate,1,23.0,45.90464262578276
3352,Caramel/Crystal 120L (US) [0.41],1,120.0,32.931591448931115
3353,Gladfied Chocolate,1,450.0,33.929518462535086
3354,2013 Cider,1,2.0,24.94817534009933
3355,Rye (Local - Guelph),1,3.0,37.92122651695098
3356,Red Millet Malt,1,4.0,24.94817534009933
3357,Swaen Red Caramel Malt,1,20.0,35.92537248974303
3358,German Dark Wheat Malt,1,6.0,38.91915353055495
3359,Organic Canned Pumpkin ,1,6.0,14.968905204059599
3360,Tmavy karamelovy slad,1,20.0,0.0
3361,Wheat Malt (DE) oak smoked,1,2.0,36.923299503347
3362,Honey Malt (CA,1,25.0,36.923299503347
3363,Dried Raspberry,1,26.0,12.97305117685165
3364,Chestnut Chips,1,3.0,34.92744547613906
3365,Malted oats (Brupacks),1,2.0,36.923299503347
3366,6-row crystal 80 L,1,80.0,36.923299503347
3367,Cologne (DE),1,3.0,38.91915353055495
3368,GRAHAM CRACKERS,1,50.0,5.98756208162384
3369,"Oats, malted",1,2.0,32.931591448931115
3370,Extra Special,1,130.0,32.931591448931115
3371,Copper malt,1,37.0,32.931591448931115
3372,FMOB008,1,3.0,36.923299503347
3373,Cider Hill Farm Cider,1,2.0,7.983416108831785
3374,NY Craft Pale ,1,3.0,31.93366443532714
3375,Warminster Marris Otter,1,4.0,34.92744547613906
3376,CMC- white wheat,1,8.0,39.91708054415893
3377,dried snake gourd root,1,1.0,0.0
3378,Dingeman's Cara 8,1,8.0,29.937810408119198
3379,UK Pale,1,3.0,37.92122651695098
3380,Northern Brewers Super Structure Malt Blend for IPA,1,4.0,35.92537248974303
3381,Northern Brewer Nocturnal Select Grain Blend,1,250.0,31.93366443532714
3382,Crystal (I),1,45.0,34.92744547613906
3383,roasted wheat,1,400.0,0.9979270136039732
3384,Best Acidulated ,1,3.0,26.944029367307273
3385,Japanese Bamboo Honey ,1,2.0,41.912934571366876
3386,Honey - Raw & Unfiltered,1,2.0,41.912934571366876
3387,Scottish Peated Malt,1,5.0,37.92122651695098
3388,CaraHell - Wyermann - 2.91%,1,11.0,33.929518462535086
3389,Cara Plus,1,5.0,34.92744547613906
3390,Flaked Potatoes,1,,34.92744547613906
3391,homemade crystal,1,60.0,35.92537248974303
3392,Peterson Quality Malt Provenance Pale,1,2.0,31.93366443532714
3393,Swaen Brown Supreme,1,110.0,35.92537248974303
3394,Viking Vete,1,6.0,37.92122651695098
3395,Tamarind Paste,1,20.0,29.937810408119198
3396,Apple sugar,1,4.0,41.912934571366876
3397,Viking crystal 150ebc,1,130.0,33.929518462535086
3398,Crushed Popcorn,1,,0.0
3399,DRC (Double Roasted Crystal) Malt,1,110.0,33.929518462535086
3400,Oak smoked Pale Wheat ,1,2.0,35.92537248974303
3401,Flaked Oats (Quick-Cook),1,2.0,32.931591448931115
3402,Rye Malt - Weyermann (Ger),1,3.0,37.92122651695098
3403,GW Crystal 15L,1,15.0,33.929518462535086
3404,dates,1,,45.90464262578276
3405,Cara 120 (BE),1,42.0,33.929518462535086
3406,Raw Orange Blossom Honey ,1,2.0,41.912934571366876
3407,Grits Fine,1,1.0,4.989635068019866
3408,Aromatic (Dingemans),1,19.0,34.92744547613906
3409,Coopers International European Lager,1,4.0,41.912934571366876
3410,Molasses (black strap),1,80.0,35.92537248974303
3411,"Roasted Barley (UK) ""Black Barley""",1,550.0,28.939883394515224
3412,Apple Butter,1,32.0,9.979270136039732
3413,Raw wheat,1,1.0,33.929518462535086
3414,CaraMunich III (DE,1,57.0,33.929518462535086
3415,Honey (Gaviota),1,2.0,41.912934571366876
3416,White Sorghum ,1,3.0,34.92744547613906
3417,"Sugar, Muscavado",1,25.0,33.929518462535086
3418,Briess Pale,1,4.0,36.923299503347
3419,Irish Malting Co. Stout Malt (UK),1,2.0,36.923299503347
3420,Oak Smoked White Wheat Malt,1,2.0,38.91915353055495
3421,Maltoferm A-6001,1,3500.0,0.0
3422,Obsidian Barley,1,4.0,34.92744547613906
3423,"Blueberry Juice (From fresh, frozen blueberries)",1,15.0,45.90464262578276
3424,Alter Eco Mascovado Sugar,1,15.0,44.906715612178786
3425,FMB015,1,4.0,35.92537248974303
3426,Pilot White Wheat Malt,1,2.0,36.923299503347
3427, Dark Brown Soft Candi Sugar,1,36.0,35.92537248974303
3428,Costco Wildflower Honey,1,2.0,41.912934571366876
3429,(Home)Toasted Pale Malt,1,23.0,34.92744547613906
3430,Honey (Orange Blossom),1,2.0,41.912934571366876
3431,Crystal 75 L UK,1,75.0,31.93366443532714
3432,Pilsner Amber,1,27.0,31.93366443532714
3433,Carastan (Dark),1,35.0,26.944029367307273
3434,CaraBlond (BE),1,8.0,33.929518462535086
3435,Smoked Malt (US) (Cherry Wood),1,5.0,36.923299503347
3436,Honey Malt (US - Valley Malt),1,25.0,36.923299503347
3437,Simpson Chocolate (UK),1,450.0,33.929518462535086
3438,Crystal 50L (UK) (55 actually),1,50.0,33.929518462535086
3439,Kanzi,1,2.0,2.99378104081192
3440,Munich 15 (Castle),1,39.0,33.929518462535086
3441,Płatki orkiszowe,1,2.0,36.923299503347
3442,Gladfields medium crystal,1,55.0,33.929518462535086
3443,Lactose ,1,1.0,40.915007557762905
3444,Flaked Oats (quick/instant oats),1,2.0,32.931591448931115
3445,Blackland Malt Pale Moon,1,2.0,36.923299503347
3446,Light muscavado sugar,1,5.0,44.906715612178786
3447,"Soft Candi Sugar, ""Brun Leger""",1,6.0,41.912934571366876
3448,Dingeman's Roasted Wheat,1,12.0,31.93366443532714
3449,Oatly Barley unmalted,1,3.0,35.92537248974303
3450,Quinoua,1,4.0,36.923299503347
3451,Chocloate (PL),1,610.0,32.931591448931115
3452,Cara 230,1,230.0,0.0
3453,Buckwheat (Valley Malt),1,3.0,14.968905204059599
3454,Flaked (Rolled) Oats 2L (trimmed from 10oz late),1,2.0,32.931591448931115
3455,chestnuts,1,5.0,17.962686244871517
3456,CaraMunich 40,1,40.0,33.929518462535086
3457,Skagit Obsidian,1,2.0,35.92537248974303
3458,cara,1,75.0,32.931591448931115
3459,Virtual Figs,1,,8.981343122435758
3460,Miel de pommier,1,2.0,41.912934571366876
3461,Roasted Barley (US) -cold steep,1,300.0,32.931591448931115
3462,Belgian Candi Syrup - Clear (Golden),1,5.0,31.93366443532714
3463,Orange Juice Concentrate,1,2.0,37.92122651695098
3464,Abbey Malt  45 EBC (BE),1,17.0,32.931591448931115
3465,Ambrosia Rice,1,30.0,39.91708054415893
3466,"Candi Sugar, Light Amber",1,10.0,35.92537248974303
3467,Flaked (Rolled) Oats 2L,1,2.0,32.931591448931115
3468,Organic Rolled Oats,1,1.0,36.923299503347
3469,Cane Sugar (at high krausen),1,,45.90464262578276
3470,California Pearl Rice,1,1.0,33.929518462535086
3471,Crystal 65 (medium?),1,65.0,33.929518462535086
3472,BiscuitÂ Malt,1,28.0,33.929518462535086
3473,Golden Syrup ,1,5.0,31.93366443532714
3474,Aroma 100 MD™,1,38.0,34.92744547613906
3475,Red Crystal 150L (UK),1,150.0,32.931591448931115
3476,Classic American Light,1,2.0,41.912934571366876
3477,Red X Malt ,1,12.0,35.92537248974303
3478,Cane Molasses,1,27.0,44.906715612178786
3479,Merlot Concentrate,1,40.0,41.912934571366876
3480,Great Western Premium 2-row,1,2.0,36.923299503347
3481,JWM Tradirional Ale,1,2.0,37.92122651695098
3482,Meggy cukortartalma,1,1.0,45.90464262578276
3483,Gladfield Black Malt,1,500.0,27.941956380911254
3484,Dingemans Cara 20L (BE),1,22.0,33.929518462535086
3485,Torrified Red Wheat Malt,1,1.0,33.929518462535086
3486,Dark Chocolate 1400 EBC,1,525.0,28.939883394515224
3487,Chateau cara ruby,1,22.0,33.929518462535086
3488,Dried Dates,1,20.0,37.92122651695098
3489,D-90 Dark Candi Syrup,1,90.0,31.93366443532714
3490,Caramel Colorant,1,5000.0,0.0
3491,Buckwheat (CA),1,3.0,35.92537248974303
3492,Viking Organic Pilsner Malt,1,4.0,36.923299503347
3493,"belgian candi syrup, clear",1,,31.93366443532714
3494,Roasted Barley (600L),1,600.0,26.944029367307273
3495,Second runnings,1,10.0,33.929518462535086
3496,Special Aromatic Belgian ,1,4.0,30.93573742172317
3497,pumpkin extract,1,10.0,1.9958540272079464
3498,Weyerman Red X,1,12.0,36.923299503347
3499,British Crystal 55L,1,55.0,33.929518462535086
3500,Toasted Wheat (CA),1,5.0,35.92537248974303
3501,Honey (1min Boil),1,2.0,41.912934571366876
3502,Gambrinus Munich Dark,1,32.0,33.929518462535086
3503,Cara blond,1,8.0,35.92537248974303
3504,ProAnt Free Ale Malt,1,5.0,79.83416108831786
3505,Briess Sparkling Amber,1,10.0,44.906715612178786
3506,BestMaltz Special X,1,130.0,33.929518462535086
3507,Munich II (DE),1,46.0,33.929518462535086
3508,Grape nuts cereal,1,2.0,0.9979270136039732
3509,~5 Gal Apple Cider,1,5.0,4.989635068019866
3510,Chateau CaraRuby 19L,1,25.0,34.92744547613906
3511,Apple Juice (1 lb per gallon - add 4 gallons of juice),1,,45.90464262578276
3512,Schill Malz Cologne Kolsch,1,4.0,33.929518462535086
3513,ChÃ¢teau Whisky,1,1.0,35.92537248974303
3514,CaraPils Copper,1,30.0,33.929518462535086
3515,gladfield gladiator,1,7.0,32.931591448931115
3516,6-Row (US) (Distillers Malt),1,1.0,34.92744547613906
3517,Rye ,1,3.0,37.92122651695098
3518,Muntons Propino spring barley,1,3.0,37.92122651695098
3519,Valley Danko Rye,1,4.0,39.91708054415893
3520,motts apple juice,1,3.0,46.90256963938674
3521,Cumquat Puree,1,8.0,9.979270136039732
3522,Pumkin,1,25.0,9.979270136039732
3523,"Pale Malt, Traditional Ale (Joe White)",1,5.0,36.923299503347
3524,Crystal II 65L (UK),1,65.0,33.929518462535086
3525,Carafa III (DE) special,1,535.0,31.93366443532714
3526,"Wheat Malt, Oak Smoked",1,3.0,34.92744547613906
3527,karamelovy svetlÃ½,1,47.0,33.929518462535086
3528,"Candi Syrup, Homemade",1,160.0,29.937810408119198
3529,Secondary Cherry Juice,1,20.0,7.983416108831785
3530,Oat Malt (BE),1,2.0,27.941956380911254
3531,TCB Wetpac - European Pilsner Kit Malt,1,4.0,39.91708054415893
3532,"Pumpkin (Canned, Libby's)",1,3.0,0.9979270136039732
3533,Caramalized Honey ,1,20.0,41.912934571366876
3534,Mr. B WCPA,1,5.0,35.92537248974303
3535,Black Teacle ,1,80.0,35.92537248974303
3536,Fawcett Pearl,1,2.0,36.923299503347
3537,Special Aromatic (BE) MFB,1,33.0,37.92122651695098
3538,Malt Grain Crystal,1,130.0,33.929518462535086
3539,Oregon Fruit Blackberries in Syrup,1,25.0,25.9461023537033
3540,Roasted Barley (US) (quantity over 6oz doubled for calc - use half),1,300.0,32.931591448931115
3541,Melanoidin (German),1,25.0,36.923299503347
3542,Gold Swaen Light,1,5.0,37.92122651695098
3543,Swaen Red Caramel,1,20.0,31.93366443532714
3544,Caramel/Crystal 200,1,200.0,32.931591448931115
3545,Cara 200 (BE),1,75.0,33.929518462535086
3546,Malt Dehusked,1,500.0,29.937810408119198
3547,Caramel/Crystal 55L (Patagonia),1,55.0,32.931591448931115
3548,Bulgur Wheat,1,5.0,29.937810408119198
3549,Bohemian Pilshttps://www.brewtoad.com/recipes/new#ner (DE),1,1.0,37.92122651695098
3550,OSG Adjust,1,3.0,32.931591448931115
3551,spelt,1,2.0,35.92537248974303
3552,Pale Buckwheat Pale,1,2.0,29.937810408119198
3553,"Honey, Avocado",1,10.0,34.92744547613906
3554,Super structure,1,4.0,35.92537248974303
3555,Gambrinus Dark Munich,1,30.0,34.92744547613906
3556,Carafa III (DE)http://www.brewtoad.com/recipes/dark-season/edit#,1,535.0,31.93366443532714
3557,Brewferm Candi Syrup,1,75.0,31.93366443532714
3558,Super Structure Malt Blend for IPA - Northern Brewer,1,4.0,35.92537248974303
3559,Aurora Malt (Gladfields),1,48.0,34.92744547613906
3560,Cara 45L US,1,42.0,33.929518462535086
3561,CaraAmber (WM),1,23.0,33.929518462535086
3562,Simpson’s Premium English CaraMalt,1,66.0,36.923299503347
3563,Lactose (Milk Sugar) (Add with 10 minutes left in boil),1,1.0,40.915007557762905
3564,German Carafa Special I,1,337.0,31.93366443532714
3565,Acidulated Malt (DE) GR35B,1,3.0,26.944029367307273
3566,Pale Rice Malt,1,1.0,19.958540272079464
3567,Chateau Melano Light,1,20.0,32.931591448931115
3568,Toasted Maris Otter (Homemade Amber Malt 35L),1,35.0,34.92744547613906
3569,Schill Kรถlsch (DE),1,4.0,36.923299503347
3570,Dark Crystal (Joe White),1,120.0,32.931591448931115
3571,MFB Wheat Malt,1,1.0,39.91708054415893
3572,UK Rolled Oats,1,3.0,32.931591448931115
3573,Northern Roots Community Garden apples,1,1.0,7.983416108831785
3574,Muscovado sukker,1,15.0,44.906715612178786
3575,Hidden Valley Fruit Farms Apple Cider,1,7.0,44.906715612178786
3576,Carafa Type 1 EBC-800 (DE) /437/ ,1,340.0,31.93366443532714
3577,Apple Cider as brewing liquor,1,20.0,37.92122651695098
3578,UK Oat Malt,1,2.0,30.93573742172317
3579,CSI D90,1,90.0,0.9979270136039732
3580,orange lentils,1,7.0,14.968905204059599
3581,Fruit - Mango,1,,3.9917080544158927
3582,Toasted Muesli,1,2.0,29.937810408119198
3583,Franco Belges Kiln Coffee Malt,1,165.0,33.929518462535086
3584,Valley Malt Amber Malt,1,25.0,36.923299503347
3585,Neck Pumpkin ,1,3.0,26.944029367307273
3586,Pale Crystal Malt (Thomas Fawcett),1,22.0,31.93366443532714
3587,Beschuit,1,1.0,19.958540272079464
3588,Crystal Rye (DE),1,60.0,32.931591448931115
3589,Pale Malted Rye,1,2.0,32.931591448931115
3590,Carafa,1,337.0,31.93366443532714
3591,"Cherry concentrate, 48oz (dextrose wt equivalent)",1,80.0,45.90464262578276
3592,British Crystal ,1,68.0,32.931591448931115
